"","data/Exp1_A_Sample_1","data/Exp1_A_Sample_2","data/Exp1_B_Sample_1","data/Exp1_B_Sample_2","data/Exp1_C_Sample_1","data/Exp1_C_Sample_2"
"ENSG00000005520",0,1,0,1,1,1
"ENSG00000005521",0,0,0,0,0,0
"ENSG00000005522",1,1,0,0,0,0
"ENSG00000005523",8,2,4,22,16,7
"ENSG00000005524",33,6,20,18,5,6
"ENSG00000005525",1,0,0,0,0,0
"ENSG00000005526",1,4,4,1,0,1
"ENSG00000005527",2,2,1,0,0,6
"ENSG00000005528",11,6,14,19,8,5
"ENSG00000005529",0,0,3,1,0,1
"ENSG00000005530",1,1,0,0,1,0
"ENSG00000005531",77,169,94,96,79,147
"ENSG00000005532",3,8,3,5,0,1
"ENSG00000005533",11,22,29,36,11,12
"ENSG00000005534",0,1,1,2,1,0
"ENSG00000005535",0,0,0,0,0,0
"ENSG00000005536",0,0,1,1,0,1
"ENSG00000005537",228,201,226,768,202,360
"ENSG00000005538",27,33,23,21,22,23
"ENSG00000005539",1049,1502,1152,1517,597,795
"ENSG00000005540",43,32,28,26,7,45
"ENSG00000005541",5,9,7,10,12,11
"ENSG00000005542",1,0,1,1,0,1
"ENSG00000005543",67,60,47,94,58,47
"ENSG00000005544",12,9,11,13,11,8
"ENSG00000005545",100,113,93,119,83,126
"ENSG00000005546",2,0,0,0,1,0
"ENSG00000005547",1,2,0,0,0,1
"ENSG00000005548",12,24,10,12,8,12
"ENSG00000005549",23,16,20,14,9,15
"ENSG00000005550",241,49,134,50,53,153
"ENSG00000005551",1,1,0,0,0,2
"ENSG00000005552",35,52,42,22,34,10
"ENSG00000005553",0,0,0,0,2,2
"ENSG00000005554",96,110,97,62,123,55
"ENSG00000005555",22,11,35,21,18,11
"ENSG00000005556",1,0,0,0,1,1
"ENSG00000005557",0,0,0,3,0,0
"ENSG00000005558",0,0,0,1,0,1
"ENSG00000005559",1,0,1,1,1,2
"ENSG00000005560",2,1,2,2,1,0
"ENSG00000005561",1967,3580,4469,4335,1953,1735
"ENSG00000005562",0,3,1,1,2,3
"ENSG00000005563",66,49,76,38,9,38
"ENSG00000005564",0,1,2,0,0,0
"ENSG00000005565",1,1,0,0,0,0
"ENSG00000005566",87,80,189,130,108,120
"ENSG00000005567",5,2,24,16,5,8
"ENSG00000005568",1,0,0,0,0,0
"ENSG00000005569",1,0,0,0,0,0
"ENSG00000005570",0,0,1,0,0,1
"ENSG00000005571",2,2,1,3,1,0
"ENSG00000005572",0,0,0,1,1,1
"ENSG00000005573",0,0,0,1,0,1
"ENSG00000005574",45,23,18,75,13,67
"ENSG00000005575",0,0,0,0,0,0
"ENSG00000005576",10,15,14,26,2,1
"ENSG00000005577",126,201,119,192,269,113
"ENSG00000005578",4,2,3,5,2,3
"ENSG00000005579",161,86,104,150,46,31
"ENSG00000005580",3,7,4,0,4,2
"ENSG00000005581",83,72,43,119,63,81
"ENSG00000005582",344,423,334,414,204,170
"ENSG00000005583",6,5,7,16,6,9
"ENSG00000005584",2,0,0,0,0,0
"ENSG00000005585",2,2,2,0,2,1
"ENSG00000005586",36,67,43,33,30,25
"ENSG00000005587",17,70,36,33,30,28
"ENSG00000005588",48,56,31,43,46,42
"ENSG00000005589",306,272,142,121,149,423
"ENSG00000005590",2,5,4,0,6,3
"ENSG00000005591",609,455,522,665,177,341
"ENSG00000005592",12,7,3,5,0,4
"ENSG00000005593",1,2,1,0,1,0
"ENSG00000005594",1498,2568,1958,2345,1449,670
"ENSG00000005595",0,0,0,0,1,1
"ENSG00000005596",105,64,101,74,127,56
"ENSG00000005597",0,0,0,0,1,0
"ENSG00000005598",14,23,34,11,8,20
"ENSG00000005599",1,4,1,0,1,0
"ENSG00000005600",0,1,1,0,0,1
"ENSG00000005601",1,2,1,3,1,1
"ENSG00000005602",0,0,0,0,0,0
"ENSG00000005603",3,7,3,5,3,5
"ENSG00000005604",2,0,0,0,1,1
"ENSG00000005605",1,1,0,0,0,0
"ENSG00000005606",22,9,13,10,6,18
"ENSG00000005607",3,0,0,1,0,0
"ENSG00000005608",8,8,12,19,6,9
"ENSG00000005609",1,0,0,1,0,0
"ENSG00000005610",202,381,202,116,192,173
"ENSG00000005611",22,27,22,10,7,9
"ENSG00000005612",0,0,1,1,1,0
"ENSG00000005613",396,871,727,460,469,418
"ENSG00000005614",1,1,1,2,6,0
"ENSG00000005615",2,0,0,0,0,0
"ENSG00000005616",4,6,6,4,2,1
"ENSG00000005617",2,0,0,0,2,1
"ENSG00000005618",70,35,39,77,8,17
"ENSG00000005619",1,0,0,0,0,1
"ENSG00000005620",2,3,0,0,0,2
"ENSG00000005621",0,1,0,0,0,0
"ENSG00000005622",61,39,52,57,30,80
"ENSG00000005623",1,0,2,0,1,0
"ENSG00000005624",0,0,0,0,1,0
"ENSG00000005625",37,79,111,77,42,111
"ENSG00000005626",0,0,0,0,0,0
"ENSG00000005627",2,1,0,1,1,0
"ENSG00000005628",46,60,82,38,55,44
"ENSG00000005629",2,2,3,0,7,1
"ENSG00000005630",7,18,5,11,9,4
"ENSG00000005631",0,0,1,0,1,0
"ENSG00000005632",260,245,142,121,125,95
"ENSG00000005633",6,2,1,1,1,0
"ENSG00000005634",60,148,54,78,49,57
"ENSG00000005635",1,1,1,0,3,0
"ENSG00000005636",4,3,2,2,1,7
"ENSG00000005637",275,288,354,288,377,412
"ENSG00000005638",0,0,0,0,0,0
"ENSG00000005639",87,44,18,74,33,29
"ENSG00000005640",1,0,0,0,1,1
"ENSG00000005641",80,122,44,76,33,66
"ENSG00000005642",443,336,509,270,338,607
"ENSG00000005643",1,0,1,0,0,1
"ENSG00000005644",1,1,1,0,1,2
"ENSG00000005645",1,1,0,0,1,0
"ENSG00000005646",55,32,129,117,49,79
"ENSG00000005647",43,78,64,60,49,24
"ENSG00000005648",18,19,15,17,10,19
"ENSG00000005649",1,1,0,1,0,0
"ENSG00000005650",17,11,16,7,12,10
"ENSG00000005651",10,15,5,5,7,5
"ENSG00000005652",94,171,106,331,242,99
"ENSG00000005653",22,11,7,12,5,12
"ENSG00000005654",4,0,1,0,1,0
"ENSG00000005655",8,12,10,6,9,6
"ENSG00000005656",1,3,1,2,1,2
"ENSG00000005657",0,1,1,1,0,0
"ENSG00000005658",0,1,0,0,0,0
"ENSG00000005659",308,596,214,249,224,247
"ENSG00000005660",3,0,4,4,2,0
"ENSG00000005661",0,0,0,0,0,1
"ENSG00000005662",1,0,0,0,1,0
"ENSG00000005663",710,1153,982,1062,1037,863
"ENSG00000005664",0,0,0,0,0,0
"ENSG00000005665",63,83,101,63,30,93
"ENSG00000005666",6,10,3,11,6,13
"ENSG00000005667",159,220,274,57,175,93
"ENSG00000005668",75,39,39,148,104,64
"ENSG00000005669",1,2,2,3,1,1
"ENSG00000005670",91,192,210,353,89,379
"ENSG00000005671",187,83,107,198,171,67
"ENSG00000005672",31,15,30,20,14,9
"ENSG00000005673",1585,822,923,1280,1821,3614
"ENSG00000005674",83,60,82,119,124,151
"ENSG00000005675",0,1,1,0,0,0
"ENSG00000005676",0,0,1,1,2,1
"ENSG00000005677",52,54,23,27,40,51
"ENSG00000005678",4,0,2,0,0,0
"ENSG00000005679",0,0,0,0,0,0
"ENSG00000005680",11,5,22,5,6,8
"ENSG00000005681",9,25,11,13,28,10
"ENSG00000005682",1,0,0,1,0,1
"ENSG00000005683",2,0,2,0,1,1
"ENSG00000005684",6,34,20,48,30,32
"ENSG00000005685",0,0,0,0,0,3
"ENSG00000005686",1,1,0,0,1,0
"ENSG00000005687",1,0,1,0,1,0
"ENSG00000005688",3,4,9,3,4,8
"ENSG00000005689",7,17,18,17,7,6
"ENSG00000005690",5,8,8,17,3,1
"ENSG00000005691",0,0,1,2,1,0
"ENSG00000005692",3,0,0,0,0,1
"ENSG00000005693",0,0,2,0,1,0
"ENSG00000005694",6,6,9,2,4,7
"ENSG00000005695",82,35,61,23,54,58
"ENSG00000005696",13,18,7,26,6,5
"ENSG00000005697",11,6,13,7,15,2
"ENSG00000005698",1,2,0,1,0,0
"ENSG00000005699",35,55,43,80,15,22
"ENSG00000005700",8,8,17,16,3,6
"ENSG00000005701",0,1,0,3,0,0
"ENSG00000005702",1,0,0,1,1,0
"ENSG00000005703",1,0,0,0,0,0
"ENSG00000005704",0,1,2,1,1,1
"ENSG00000005705",274,360,96,144,245,308
"ENSG00000005706",1,2,0,0,1,1
"ENSG00000005707",8,22,1,4,5,14
"ENSG00000005708",3,0,2,0,2,0
"ENSG00000005709",156,136,67,89,83,122
"ENSG00000005710",0,0,1,0,1,0
"ENSG00000005711",67,12,12,14,35,7
"ENSG00000005712",191,371,220,199,132,60
"ENSG00000005713",19,17,14,18,7,6
"ENSG00000005714",104,73,80,189,137,101
"ENSG00000005715",0,1,0,0,0,1
"ENSG00000005716",3,1,0,1,0,0
"ENSG00000005717",51,19,63,65,43,19
"ENSG00000005718",0,0,0,0,1,0
"ENSG00000005719",0,0,0,0,0,0
"ENSG00000005720",17,13,9,21,3,9
"ENSG00000005721",132,163,224,279,113,164
"ENSG00000005722",2,18,15,3,11,2
"ENSG00000005723",4,5,3,2,3,1
"ENSG00000005724",1,1,4,1,3,4
"ENSG00000005725",0,0,0,0,1,1
"ENSG00000005726",2,0,0,2,1,0
"ENSG00000005727",118,111,188,166,53,125
"ENSG00000005728",2,0,0,0,0,0
"ENSG00000005729",47,130,89,112,141,166
"ENSG00000005730",1,0,1,0,0,0
"ENSG00000005731",179,121,187,71,203,118
"ENSG00000005732",1,0,1,0,0,1
"ENSG00000005733",3,12,5,8,14,10
"ENSG00000005734",200,201,359,165,158,141
"ENSG00000005735",0,0,2,0,1,0
"ENSG00000005736",129,86,178,51,57,33
"ENSG00000005737",0,0,0,0,0,0
"ENSG00000005738",1375,1375,903,1236,1416,483
"ENSG00000005739",1,0,0,1,1,3
"ENSG00000005740",32,100,82,57,135,69
"ENSG00000005741",0,0,0,0,0,0
"ENSG00000005742",0,0,0,0,0,0
"ENSG00000005743",0,0,1,0,0,1
"ENSG00000005744",21,12,21,48,2,42
"ENSG00000005745",19,22,13,7,8,10
"ENSG00000005746",1,0,1,0,1,0
"ENSG00000005747",0,0,1,1,0,0
"ENSG00000005748",194,95,182,116,139,115
"ENSG00000005749",70,409,148,222,116,81
"ENSG00000005750",18,20,3,22,10,16
"ENSG00000005751",973,479,157,428,418,435
"ENSG00000005752",0,0,1,0,0,1
"ENSG00000005753",232,210,77,198,152,124
"ENSG00000005754",3,6,9,8,4,11
"ENSG00000005755",0,0,1,0,0,0
"ENSG00000005756",94,31,66,36,39,47
"ENSG00000005757",32,24,14,18,67,62
"ENSG00000005758",178,140,150,158,120,214
"ENSG00000005759",13,10,19,19,8,13
"ENSG00000005760",0,0,0,0,1,0
"ENSG00000005761",22,10,9,4,8,11
"ENSG00000005762",30,141,68,54,38,108
"ENSG00000005763",0,0,0,0,0,0
"ENSG00000005764",0,0,0,1,1,1
"ENSG00000005765",30,42,9,14,27,26
"ENSG00000005766",16,23,8,19,19,33
"ENSG00000005767",1,0,0,1,1,0
"ENSG00000005768",9,16,11,11,12,10
"ENSG00000005769",0,0,0,0,1,3
"ENSG00000005770",2,0,1,0,1,0
"ENSG00000005771",0,0,0,0,0,0
"ENSG00000005772",1,1,0,0,0,0
"ENSG00000005773",6,1,1,0,2,2
"ENSG00000005774",2,3,1,8,3,3
"ENSG00000005775",0,0,0,2,1,1
"ENSG00000005776",0,1,1,0,0,0
"ENSG00000005777",0,0,0,0,0,0
"ENSG00000005778",34,9,12,27,6,25
"ENSG00000005779",0,0,0,0,0,0
"ENSG00000005780",10,12,10,14,11,18
"ENSG00000005781",154,189,83,111,120,149
"ENSG00000005782",1,0,1,1,0,0
"ENSG00000005783",109,297,85,102,119,138
"ENSG00000005784",8,13,8,16,16,15
"ENSG00000005785",25,25,17,35,5,18
"ENSG00000005786",76,64,58,59,19,34
"ENSG00000005787",1,1,0,0,0,0
"ENSG00000005788",3,3,6,4,4,1
"ENSG00000005789",95,52,70,182,77,42
"ENSG00000005790",0,0,0,0,0,0
"ENSG00000005791",0,2,0,2,0,3
"ENSG00000005792",0,0,1,0,1,1
"ENSG00000005793",57,73,31,59,46,43
"ENSG00000005794",8,4,2,5,6,18
"ENSG00000005795",6,33,11,30,19,12
"ENSG00000005796",1,1,0,0,0,0
"ENSG00000005797",14,5,8,14,9,18
"ENSG00000005798",1,1,0,0,2,0
"ENSG00000005799",0,0,0,0,0,1
"ENSG00000005800",82,114,43,175,38,131
"ENSG00000005801",2,0,0,0,0,1
"ENSG00000005802",74,78,14,27,42,49
"ENSG00000005803",710,903,521,333,294,453
"ENSG00000005804",85,68,56,94,23,107
"ENSG00000005805",21,75,17,38,27,47
"ENSG00000005806",120,229,82,53,86,125
"ENSG00000005807",0,0,0,0,0,0
"ENSG00000005808",0,0,1,1,0,0
"ENSG00000005809",753,2355,1608,1798,572,918
"ENSG00000005810",0,0,2,0,0,0
"ENSG00000005811",0,0,0,0,0,0
"ENSG00000005812",15,25,28,29,18,29
"ENSG00000005813",2,5,7,6,3,3
"ENSG00000005814",0,0,0,1,0,0
"ENSG00000005815",50,91,21,82,40,55
"ENSG00000005816",0,0,1,3,0,2
"ENSG00000005817",1089,816,750,584,1335,583
"ENSG00000005818",1,1,0,2,0,0
"ENSG00000005819",0,0,0,0,2,0
"ENSG00000005820",18,29,2,7,10,11
"ENSG00000005821",22,14,15,11,15,16
"ENSG00000005822",77,43,15,28,7,6
"ENSG00000005823",709,326,1495,732,512,504
"ENSG00000005824",1,1,1,2,0,0
"ENSG00000005825",82,96,132,56,99,321
"ENSG00000005826",7,4,6,3,4,1
"ENSG00000005827",2,0,1,1,0,1
"ENSG00000005828",3,12,12,11,6,3
"ENSG00000005829",153,71,83,122,114,87
"ENSG00000005830",0,1,1,0,1,0
"ENSG00000005831",11,7,9,12,13,8
"ENSG00000005832",2,3,2,0,1,2
"ENSG00000005833",5,5,8,6,2,2
"ENSG00000005834",1,0,1,2,0,0
"ENSG00000005835",26,15,24,28,19,39
"ENSG00000005836",92,49,95,48,44,87
"ENSG00000005837",7,19,7,44,9,8
"ENSG00000005838",248,525,138,161,99,369
"ENSG00000005839",3,2,1,5,4,4
"ENSG00000005840",50,83,37,31,100,70
"ENSG00000005841",134,183,35,83,97,134
"ENSG00000005842",17,31,94,70,43,30
"ENSG00000005843",44,8,7,10,4,11
"ENSG00000005844",2,14,4,5,4,4
"ENSG00000005845",2,1,1,2,1,1
"ENSG00000005846",0,0,0,1,0,2
"ENSG00000005847",105,79,44,158,45,57
"ENSG00000005848",0,0,0,0,1,0
"ENSG00000005849",1,1,2,0,1,1
"ENSG00000005850",38,122,158,101,55,23
"ENSG00000005851",95,31,306,143,100,72
"ENSG00000005852",0,3,1,0,0,0
"ENSG00000005853",639,1239,1035,1189,697,702
"ENSG00000005854",151,223,213,239,311,283
"ENSG00000005855",1,1,1,0,2,0
"ENSG00000005856",0,5,1,9,3,2
"ENSG00000005857",0,0,0,0,0,0
"ENSG00000005858",0,0,0,0,1,0
"ENSG00000005859",0,0,1,0,1,0
"ENSG00000005860",11,10,6,12,4,7
"ENSG00000005861",4554,12569,10513,15031,12652,8738
"ENSG00000005862",103,247,233,69,135,37
"ENSG00000005863",210,175,580,456,67,167
"ENSG00000005864",5,3,7,1,0,3
"ENSG00000005865",2,12,13,5,12,8
"ENSG00000005866",1,0,1,1,0,2
"ENSG00000005867",76,20,53,42,27,27
"ENSG00000005868",8,14,14,17,15,10
"ENSG00000005869",3849,1158,2805,1869,1548,1570
"ENSG00000005870",10,12,23,13,8,7
"ENSG00000005871",16,12,17,19,9,4
"ENSG00000005872",0,1,1,0,1,1
"ENSG00000005873",30,26,20,35,16,35
"ENSG00000005874",3,0,4,10,6,4
"ENSG00000005875",6,2,1,4,1,0
"ENSG00000005876",9,31,12,31,32,18
"ENSG00000005877",0,0,0,0,1,1
"ENSG00000005878",0,7,5,5,2,3
"ENSG00000005879",77,39,70,129,33,61
"ENSG00000005880",0,0,0,0,0,0
"ENSG00000005881",0,1,0,0,0,1
"ENSG00000005882",0,0,0,0,0,0
"ENSG00000005883",30,26,49,24,18,38
"ENSG00000005884",0,0,0,0,2,0
"ENSG00000005885",1,0,0,0,0,1
"ENSG00000005886",1,1,1,0,0,1
"ENSG00000005887",2,3,1,3,4,3
"ENSG00000005888",0,0,0,0,0,0
"ENSG00000005889",5,4,11,3,8,3
"ENSG00000005890",50,51,47,34,51,16
"ENSG00000005891",0,1,1,1,0,3
"ENSG00000005892",0,0,1,0,0,0
"ENSG00000005893",1,0,0,0,0,0
"ENSG00000005894",0,1,0,1,1,0
"ENSG00000005895",0,0,0,0,0,1
"ENSG00000005896",0,0,0,0,0,0
"ENSG00000005897",8,3,1,2,1,1
"ENSG00000005898",0,0,0,0,0,0
"ENSG00000005899",3,6,6,9,8,2
"ENSG00000005900",1,1,0,0,1,4
"ENSG00000005901",15,33,45,16,47,38
"ENSG00000005902",0,0,1,1,1,0
"ENSG00000005903",13,10,4,4,7,12
"ENSG00000005904",87,105,64,127,73,70
"ENSG00000005905",63,64,32,75,17,59
"ENSG00000005906",0,7,4,1,0,5
"ENSG00000005907",0,1,1,1,0,0
"ENSG00000005908",1,3,1,0,1,0
"ENSG00000005909",1,4,0,0,0,0
"ENSG00000005910",16,19,14,14,8,6
"ENSG00000005911",0,0,0,1,1,1
"ENSG00000005912",124,154,97,174,206,77
"ENSG00000005913",1,1,0,1,0,2
"ENSG00000005914",63,62,49,59,150,56
"ENSG00000005915",11,39,18,12,16,26
"ENSG00000005916",4,7,1,6,5,5
"ENSG00000005917",37,145,42,87,25,79
"ENSG00000005918",3,5,7,3,8,8
"ENSG00000005919",157,122,60,117,65,47
"ENSG00000005920",2108,3448,4399,3952,2813,1240
"ENSG00000005921",49,7,17,35,32,43
"ENSG00000005922",65,56,93,69,54,89
"ENSG00000005923",30,76,44,35,58,85
"ENSG00000005924",335,138,88,332,118,296
"ENSG00000005925",0,2,1,1,0,4
"ENSG00000005926",3,1,8,5,1,1
"ENSG00000005927",1,2,0,0,1,0
"ENSG00000005928",2,23,20,17,17,32
"ENSG00000005929",0,0,2,2,1,0
"ENSG00000005930",1,0,0,0,0,0
"ENSG00000005931",5,13,9,7,2,7
"ENSG00000005932",0,0,0,0,0,0
"ENSG00000005933",0,0,0,1,0,0
"ENSG00000005934",173,160,84,135,75,204
"ENSG00000005935",1,1,2,1,1,0
"ENSG00000005936",76,62,56,75,87,93
"ENSG00000005937",6,5,3,15,7,3
"ENSG00000005938",30,17,11,79,24,35
"ENSG00000005939",53,92,63,146,72,85
"ENSG00000005940",800,804,1212,1100,241,646
"ENSG00000005941",2,1,0,0,0,0
"ENSG00000005942",0,0,0,0,0,0
"ENSG00000005943",105,144,73,141,61,118
"ENSG00000005944",93,30,106,78,255,46
"ENSG00000005945",0,0,0,0,0,0
"ENSG00000005946",0,0,0,0,0,0
"ENSG00000005947",36,56,10,36,37,22
"ENSG00000005948",1,6,4,3,3,4
"ENSG00000005949",0,0,0,0,0,0
"ENSG00000005950",0,0,0,0,0,0
"ENSG00000005951",187,129,111,230,183,177
"ENSG00000005952",55,65,49,39,49,35
"ENSG00000005953",0,0,0,0,0,0
"ENSG00000005954",31,25,7,44,43,31
"ENSG00000005955",0,0,0,0,0,0
"ENSG00000005956",6,20,8,5,4,8
"ENSG00000005957",144,108,202,149,129,168
"ENSG00000005958",8,22,3,13,5,8
"ENSG00000005959",0,1,0,0,2,0
"ENSG00000005960",4,2,8,5,5,1
"ENSG00000005961",1,0,0,1,0,0
"ENSG00000005962",4,1,3,8,1,9
"ENSG00000005963",1,0,1,0,0,1
"ENSG00000005964",14,20,5,20,13,13
"ENSG00000005965",670,546,756,836,372,1122
"ENSG00000005966",22,14,11,24,22,22
"ENSG00000005967",1,0,1,0,1,0
"ENSG00000005968",913,279,264,241,276,213
"ENSG00000005969",13,4,14,5,8,12
"ENSG00000005970",1,0,1,0,0,0
"ENSG00000005971",1,0,0,0,0,1
"ENSG00000005972",1,0,0,1,0,0
"ENSG00000005973",1,3,1,1,1,1
"ENSG00000005974",19,39,20,17,14,13
"ENSG00000005975",0,1,0,1,0,0
"ENSG00000005976",291,177,425,201,107,174
"ENSG00000005977",19,29,15,18,27,8
"ENSG00000005978",1,0,0,1,0,0
"ENSG00000005979",347,1052,319,432,459,738
"ENSG00000005980",4,9,6,11,2,3
"ENSG00000005981",104,61,110,136,37,78
"ENSG00000005982",0,1,0,1,0,0
"ENSG00000005983",7,11,17,3,1,9
"ENSG00000005984",573,228,1001,570,257,417
"ENSG00000005985",0,2,0,0,1,0
"ENSG00000005986",0,0,0,0,0,0
"ENSG00000005987",206,94,105,114,109,171
"ENSG00000005988",1,0,1,1,1,1
"ENSG00000005989",0,2,2,1,0,1
"ENSG00000005990",1,0,2,2,0,1
"ENSG00000005991",1,0,1,1,0,0
"ENSG00000005992",9,4,7,1,4,5
"ENSG00000005993",35,30,30,58,25,16
"ENSG00000005994",51,58,65,41,22,49
"ENSG00000005995",42976,25948,28810,33090,28653,42371
"ENSG00000005996",1,1,1,2,0,2
"ENSG00000005997",0,1,0,0,1,0
"ENSG00000005998",18,21,32,53,32,17
"ENSG00000005999",34,42,66,35,31,28
"ENSG00000006000",148,51,78,65,94,79
"ENSG00000006001",4,4,10,2,0,9
"ENSG00000006002",159,187,136,112,168,173
"ENSG00000006003",9,6,4,5,2,3
"ENSG00000006004",0,0,0,0,0,0
"ENSG00000006005",28,80,52,64,67,43
"ENSG00000006006",13,3,0,4,4,10
"ENSG00000006007",1,1,1,0,0,0
"ENSG00000006008",602,299,265,496,360,779
"ENSG00000006009",0,1,0,0,0,0
"ENSG00000006010",5,0,3,3,2,2
"ENSG00000006011",0,0,1,0,0,0
"ENSG00000006012",1,0,0,1,2,1
"ENSG00000006013",15,5,14,13,7,5
"ENSG00000006014",69,98,101,23,69,57
"ENSG00000006015",52,78,27,82,66,45
"ENSG00000006016",0,2,1,2,0,0
"ENSG00000006017",3,8,2,1,0,2
"ENSG00000006018",15,14,6,16,11,13
"ENSG00000006019",1,0,1,0,0,1
"ENSG00000006020",10,11,15,12,21,18
"ENSG00000006021",1239,1539,1002,905,1172,1767
"ENSG00000006022",29,24,24,16,11,19
"ENSG00000006023",37,23,7,12,39,34
"ENSG00000006024",38,35,84,42,28,86
"ENSG00000006025",1,1,1,1,1,0
"ENSG00000006026",0,0,0,0,0,0
"ENSG00000006027",19,14,6,15,24,8
"ENSG00000006028",1,0,3,0,0,0
"ENSG00000006029",2,1,0,0,0,0
"ENSG00000006030",12,29,18,20,8,5
"ENSG00000006031",0,0,1,1,0,0
"ENSG00000006032",6,19,19,13,16,33
"ENSG00000006033",390,177,338,274,282,505
"ENSG00000006034",5,5,6,5,5,8
"ENSG00000006035",233,73,175,129,100,90
"ENSG00000006036",18,78,17,38,47,32
"ENSG00000006037",14,23,17,13,4,6
"ENSG00000006038",0,0,0,0,0,0
"ENSG00000006039",15,7,4,13,16,6
"ENSG00000006040",17,36,27,4,10,7
"ENSG00000006041",83,230,379,180,218,93
"ENSG00000006042",4,3,7,5,2,2
"ENSG00000006043",1279,956,338,353,908,296
"ENSG00000006044",12,4,5,11,10,5
"ENSG00000006045",0,1,0,1,1,0
"ENSG00000006046",4,2,2,4,3,4
"ENSG00000006047",48,24,22,38,34,19
"ENSG00000006048",456,467,311,457,472,697
"ENSG00000006049",11,36,9,16,9,17
"ENSG00000006050",0,0,1,1,2,0
"ENSG00000006051",23,26,66,15,16,45
"ENSG00000006052",20,28,43,18,21,15
"ENSG00000006053",0,0,1,0,0,0
"ENSG00000006054",0,0,2,1,0,0
"ENSG00000006055",2,5,2,0,4,3
"ENSG00000006056",0,4,3,2,1,5
"ENSG00000006057",15,17,13,12,4,15
"ENSG00000006058",21,4,26,2,5,6
"ENSG00000006059",0,0,0,0,0,0
"ENSG00000006060",14,8,1,20,3,13
"ENSG00000006061",27,33,12,21,13,21
"ENSG00000006062",1,1,0,0,1,2
"ENSG00000006063",2,1,0,1,1,0
"ENSG00000006064",0,0,0,0,0,0
"ENSG00000006065",2,2,3,6,3,0
"ENSG00000006066",0,1,0,0,0,1
"ENSG00000006067",1,0,1,2,0,0
"ENSG00000006068",1,3,6,11,3,7
"ENSG00000006069",3,7,9,4,11,7
"ENSG00000006070",8,4,4,2,4,1
"ENSG00000006071",21,44,13,45,25,30
"ENSG00000006072",0,0,0,0,0,0
"ENSG00000006073",19,15,60,23,21,18
"ENSG00000006074",0,1,1,0,0,0
"ENSG00000006075",118,169,145,356,132,259
"ENSG00000006076",0,0,1,1,1,0
"ENSG00000006077",8,28,9,18,17,10
"ENSG00000006078",57,82,40,65,64,33
"ENSG00000006079",0,0,0,0,1,1
"ENSG00000006080",1,0,0,1,0,0
"ENSG00000006081",31,32,18,53,20,33
"ENSG00000006082",0,3,1,1,0,2
"ENSG00000006083",33,19,59,29,20,36
"ENSG00000006084",697,338,878,1255,673,2710
"ENSG00000006085",0,0,0,0,0,0
"ENSG00000006086",1414,2569,2567,904,884,1328
"ENSG00000006087",0,1,0,0,0,0
"ENSG00000006088",147,389,156,324,163,162
"ENSG00000006089",0,1,2,0,2,0
"ENSG00000006090",9,36,15,7,7,4
"ENSG00000006091",7,29,6,12,8,18
"ENSG00000006092",0,0,1,1,0,0
"ENSG00000006093",19,37,33,20,21,79
"ENSG00000006094",0,0,1,0,0,0
"ENSG00000006095",286,431,172,337,245,198
"ENSG00000006096",53,32,46,56,38,54
"ENSG00000006097",0,1,0,0,0,0
"ENSG00000006098",74,80,62,36,45,18
"ENSG00000006099",9,15,30,8,12,5
"ENSG00000006100",106,29,112,47,58,91
"ENSG00000006101",1,0,0,0,0,0
"ENSG00000006102",10,5,10,9,17,7
"ENSG00000006103",0,0,0,2,0,0
"ENSG00000006104",0,1,1,3,2,0
"ENSG00000006105",0,0,2,0,0,1
"ENSG00000006106",2,1,0,3,0,0
"ENSG00000006107",1,0,0,0,1,0
"ENSG00000006108",0,0,0,0,1,0
"ENSG00000006109",5,1,2,4,3,1
"ENSG00000006110",2,0,1,0,0,1
"ENSG00000006111",285,242,221,496,197,236
"ENSG00000006112",0,3,1,0,0,1
"ENSG00000006113",0,0,0,0,0,0
"ENSG00000006114",5,4,0,8,2,11
"ENSG00000006115",4,0,3,4,1,2
"ENSG00000006116",52,123,41,84,23,23
"ENSG00000006117",8,7,7,11,10,23
"ENSG00000006118",12,25,24,25,25,3
"ENSG00000006119",0,0,1,2,1,0
"ENSG00000006120",0,2,1,1,1,1
"ENSG00000006121",0,1,0,2,0,0
"ENSG00000006122",0,0,2,1,0,0
"ENSG00000006123",2,0,0,0,4,1
"ENSG00000006124",23,31,7,10,11,9
"ENSG00000006125",1,0,1,0,0,1
"ENSG00000006126",1,1,1,0,0,1
"ENSG00000006127",10,35,19,15,17,46
"ENSG00000006128",5,3,6,8,5,5
"ENSG00000006129",2,2,1,1,1,1
"ENSG00000006130",1,0,0,0,0,1
"ENSG00000006131",0,0,0,0,0,0
"ENSG00000006132",0,1,0,0,0,1
"ENSG00000006133",1,0,0,1,0,0
"ENSG00000006134",0,1,0,0,0,2
"ENSG00000006135",0,0,0,0,0,0
"ENSG00000006136",0,0,0,0,0,0
"ENSG00000006137",0,0,0,1,0,1
"ENSG00000006138",0,2,1,0,0,0
"ENSG00000006139",483,166,392,214,257,225
"ENSG00000006140",14,4,23,4,10,5
"ENSG00000006141",708,1530,708,1287,373,1457
"ENSG00000006142",3,1,2,6,3,2
"ENSG00000006143",2,0,0,2,0,3
"ENSG00000006144",1,0,0,1,0,0
"ENSG00000006145",0,0,0,0,0,0
"ENSG00000006146",0,0,2,0,0,1
"ENSG00000006147",1660,2282,3461,2286,1689,2082
